opportunity_id,opportunity_name,stage,deal_value,sales_rep,account_type,partner_involved,product_category,competitor,next_step_defined,created_date,last_interaction_date,expected_close_date,pipeline_age_days,days_since_last_interaction,size_bucket,forecast_month,stale_opportunity
1947,Opportunity 947,Validate,14159426,Reece P,Existing,Yes,Electronics,Fan A,No,2025-04-25,2025-06-10,2025-08-23,159,113,5M-100M,2025-08,True
1948,Opportunity 948,Validate,3852744,Hayden E,Existing,No,Software,Fan E,No,2025-06-16,2025-07-16,2025-11-29,107,77,1M-5M,2025-11,True
1949,Opportunity 949,Validate,24448933,Xena J,New,Yes,Software,Fan C,No,2025-09-22,2025-12-13,2025-12-29,9,-73,5M-100M,2025-12,False
1950,Opportunity 950,Commit,16098804,Evangeline N,New,Yes,Software,Fan C,Yes,2025-08-15,2025-11-11,2025-09-18,47,-41,5M-100M,2025-09,False
1951,Opportunity 951,Validate,9310363,Damon S,New,Yes,Software,Fan C,No,2025-05-31,2025-07-02,2025-11-23,123,91,5M-100M,2025-11,True
1952,Opportunity 952,Decide,10693846,Evangeline N,New,Yes,Electronics,Fan C,No,2025-09-25,2025-12-07,2025-12-11,6,-67,5M-100M,2025-12,False
1953,Opportunity 953,Select,102985122,Xena J,New,No,Electronics,Fan C,No,2025-04-26,2025-06-12,2025-09-14,158,111,100M+,2025-09,True
1954,Opportunity 954,Discover,27529663,Avram H,New,Yes,Software,Fan E,No,2025-03-29,2025-06-25,2025-09-18,186,98,5M-100M,2025-09,True
1955,Opportunity 955,Discover,124452161,Dieter C,New,No,Software,Fan D,No,2025-08-30,2025-11-01,2025-10-16,32,-31,100M+,2025-10,False
1956,Opportunity 956,Commit,16826006,Hayden E,Existing,Yes,Software,Fan B,Yes,2025-02-09,2025-03-07,2025-08-06,234,208,5M-100M,2025-08,True
1957,Opportunity 957,Validate,1519619,Maya Z,New,Yes,Software,Fan C,No,2025-07-01,2025-07-04,2025-08-30,92,89,1M-5M,2025-08,True
1958,Opportunity 958,Validate,6487524,Dexter W,New,No,Software,Fan D,No,2025-07-28,2025-08-20,2026-01-02,65,42,5M-100M,2026-01,True
1959,Opportunity 959,Mutual Interest,1155165,Howard W,Existing,Yes,Software,Fan A,No,2025-04-29,2025-07-13,2025-10-06,155,80,1M-5M,2025-10,True
1960,Opportunity 960,Select,16750918,Howard W,New,No,Software,Fan E,No,2025-01-24,2025-04-08,2025-03-19,250,176,5M-100M,2025-03,True
1961,Opportunity 961,Decide,21736100,Maya Z,New,Yes,Software,Fan D,No,2025-09-15,2025-11-04,2025-10-22,16,-34,5M-100M,2025-10,False
1962,Opportunity 962,Discover,3069118,Evangeline N,New,Yes,Software,Fan C,No,2025-04-02,2025-05-08,2025-07-02,182,146,1M-5M,2025-07,True
1963,Opportunity 963,Mutual Interest,4045988,Hayden E,New,Yes,Software,Fan C,No,2025-06-10,2025-06-23,2025-11-21,113,100,1M-5M,2025-11,True
1964,Opportunity 964,Mutual Interest,10622671,Ulysses H,Existing,Yes,Electronics,Fan C,No,2025-05-29,2025-06-27,2025-07-04,125,96,5M-100M,2025-07,True
1965,Opportunity 965,Commit,2110161,Dexter W,New,Yes,Software,Fan D,No,2025-04-27,2025-06-04,2025-10-09,157,119,1M-5M,2025-10,True
1966,Opportunity 966,Discover,1928413,Macon K,New,No,Electronics,Fan C,No,2025-02-22,2025-05-10,2025-04-11,221,144,1M-5M,2025-04,True
1967,Opportunity 967,Commit,39285201,Reece P,New,Yes,Software,Fan D,No,2025-02-14,2025-05-09,2025-08-07,229,145,5M-100M,2025-08,True
1968,Opportunity 968,Decide,10197495,Xena J,New,Yes,Software,Fan C,No,2025-09-22,2025-09-27,2026-03-09,9,4,5M-100M,2026-03,False
1969,Opportunity 969,Mutual Interest,4548321,Evangeline N,Existing,Yes,Software,Fan A,No,2025-09-19,2025-10-09,2026-02-06,12,-8,1M-5M,2026-02,False
1970,Opportunity 970,Mutual Interest,1166428,Dieter C,Existing,Yes,Software,Fan A,No,2025-08-22,2025-11-08,2025-10-01,40,-38,1M-5M,2025-10,False
1971,Opportunity 971,Select,24712546,Dieter C,New,Yes,Software,Fan B,No,2025-02-04,2025-02-18,2025-04-15,239,225,5M-100M,2025-04,True
1972,Opportunity 972,Decide,3908163,Damon S,New,No,Software,Fan C,No,2025-07-16,2025-07-24,2025-12-06,77,69,1M-5M,2025-12,True
1973,Opportunity 973,Mutual Interest,82873121,Avram H,New,No,Software,Fan C,No,2025-01-25,2025-03-14,2025-05-26,249,201,5M-100M,2025-05,True
1974,Opportunity 974,Decide,24919772,Dieter C,Existing,No,Software,Fan D,No,2025-07-21,2025-08-03,2025-11-02,72,59,5M-100M,2025-11,True
1975,Opportunity 975,Discover,3369347,Howard W,New,No,Software,Fan D,No,2025-02-05,2025-03-01,2025-05-12,238,214,1M-5M,2025-05,True
1976,Opportunity 976,Validate,3765660,Evangeline N,New,Yes,Software,Fan C,No,2025-08-11,2025-10-29,2025-09-14,51,-28,1M-5M,2025-09,False
1977,Opportunity 977,Mutual Interest,70155263,Avram H,New,No,Software,Fan B,No,2025-01-18,2025-03-24,2025-06-12,256,191,5M-100M,2025-06,True
1978,Opportunity 978,Select,8031554,Xena J,New,Yes,Electronics,Fan C,No,2025-07-07,2025-10-01,2026-01-02,86,0,5M-100M,2026-01,False
1979,Opportunity 979,Discover,4799520,Howard W,New,Yes,Software,Fan D,No,2025-09-14,2025-10-18,2026-02-08,17,-17,1M-5M,2026-02,False
1980,Opportunity 980,Decide,9186687,Howard W,New,Yes,Software,Fan C,No,2025-05-22,2025-07-12,2025-07-01,132,81,5M-100M,2025-07,True
1981,Opportunity 981,Commit,4773091,Ulysses H,New,Yes,Software,Fan D,No,2025-05-16,2025-05-19,2025-07-28,138,135,1M-5M,2025-07,True
1982,Opportunity 982,Discover,11866835,Macon K,New,No,Software,Fan C,No,2025-03-20,2025-06-06,2025-07-04,195,117,5M-100M,2025-07,True
1983,Opportunity 983,Mutual Interest,8113270,Evangeline N,New,Yes,Software,Fan E,Yes,2025-03-03,2025-04-30,2025-07-28,212,154,5M-100M,2025-07,True
1984,Opportunity 984,Decide,25408887,Hayden E,Existing,No,Software,Fan D,No,2025-05-09,2025-07-20,2025-10-01,145,73,5M-100M,2025-10,True
1985,Opportunity 985,Validate,5574488,Maya Z,New,Yes,Software,Fan B,No,2025-09-14,2025-11-08,2025-12-19,17,-38,5M-100M,2025-12,False
1986,Opportunity 986,Discover,3073170,Maya Z,New,Yes,Software,Fan E,No,2025-07-31,2025-10-19,2025-09-11,62,-18,1M-5M,2025-09,False
1987,Opportunity 987,Mutual Interest,5845708,Reece P,Existing,No,Software,Fan C,No,2025-02-23,2025-04-06,2025-06-24,220,178,5M-100M,2025-06,True
1988,Opportunity 988,Select,5803079,Damon S,New,Yes,Software,Fan D,No,2025-06-24,2025-07-15,2025-08-03,99,78,5M-100M,2025-08,True
1989,Opportunity 989,Commit,8096637,Avram H,Existing,Yes,Electronics,Fan E,No,2025-04-10,2025-04-20,2025-09-25,174,164,5M-100M,2025-09,True
1990,Opportunity 990,Decide,19028498,Evangeline N,Existing,Yes,Software,Fan B,No,2025-02-08,2025-04-06,2025-06-02,235,178,5M-100M,2025-06,True
1991,Opportunity 991,Discover,17821047,Dieter C,New,Yes,Software,Fan D,No,2025-09-20,2025-10-15,2026-01-12,11,-14,5M-100M,2026-01,False
1992,Opportunity 992,Discover,37490210,Dexter W,Existing,Yes,Software,Fan E,No,2025-05-30,2025-07-25,2025-11-10,124,68,5M-100M,2025-11,True
1993,Opportunity 993,Validate,3355839,Damon S,New,Yes,Software,Fan E,No,2025-05-01,2025-06-08,2025-06-16,153,115,1M-5M,2025-06,True
1994,Opportunity 994,Validate,14167542,Ulysses H,New,No,Electronics,Fan E,No,2025-06-27,2025-09-21,2025-09-12,96,10,5M-100M,2025-09,False
1995,Opportunity 995,Select,21269481,Dieter C,New,No,Electronics,Fan A,No,2025-04-30,2025-06-30,2025-10-18,154,93,5M-100M,2025-10,True
1996,Opportunity 996,Commit,3956757,Howard W,New,Yes,Software,Fan C,No,2025-03-13,2025-04-29,2025-07-17,202,155,1M-5M,2025-07,True
1997,Opportunity 997,Select,6926344,Hayden E,Existing,No,Software,Fan D,No,2025-08-07,2025-09-30,2025-11-19,55,1,5M-100M,2025-11,False
1998,Opportunity 998,Mutual Interest,1088190,Evangeline N,Existing,Yes,Software,Fan D,No,2025-05-03,2025-06-18,2025-10-16,151,105,1M-5M,2025-10,True
1999,Opportunity 999,Mutual Interest,26382968,Macon K,Existing,Yes,Software,Fan D,Yes,2025-09-01,2025-11-08,2025-12-16,30,-38,5M-100M,2025-12,False
2000,Opportunity 1000,Select,6861263,Damon S,Existing,Yes,Software,Fan E,No,2025-03-16,2025-03-20,2025-08-20,199,195,5M-100M,2025-08,True
2001,Opportunity 1001,Commit,23391353,Damon S,Existing,Yes,Electronics,Fan C,No,2025-01-06,2025-03-13,2025-03-13,268,202,5M-100M,2025-03,True
2002,Opportunity 1002,Select,11378764,Hayden E,Existing,No,Electronics,Fan B,No,2025-01-21,2025-03-05,2025-03-21,253,210,5M-100M,2025-03,True
2003,Opportunity 1003,Commit,7115611,Dieter C,New,Yes,Electronics,Fan D,Yes,2025-07-09,2025-09-09,2025-09-23,84,22,5M-100M,2025-09,False
2004,Opportunity 1004,Commit,1314065,Reece P,New,Yes,Software,Fan C,Yes,2025-08-13,2025-11-06,2026-01-24,49,-36,1M-5M,2026-01,False
2005,Opportunity 1005,Decide,1626688,Avram H,New,Yes,Software,Fan C,No,2025-04-13,2025-07-07,2025-10-01,171,86,1M-5M,2025-10,True
2006,Opportunity 1006,Commit,395625,Dieter C,Existing,Yes,Software,Fan A,No,2025-04-09,2025-07-03,2025-06-25,175,90,10K-500K,2025-06,True
2007,Opportunity 1007,Validate,4523804,Avram H,New,Yes,Software,Fan D,Yes,2025-03-24,2025-03-28,2025-09-03,191,187,1M-5M,2025-09,True
2008,Opportunity 1008,Commit,136781927,Damon S,New,Yes,Software,Fan E,No,2025-06-30,2025-09-03,2025-09-01,93,28,100M+,2025-09,False
2009,Opportunity 1009,Commit,1894495,Xena J,New,Yes,Software,Fan C,No,2025-06-01,2025-08-02,2025-10-09,122,60,1M-5M,2025-10,True
2010,Opportunity 1010,Commit,377861,Damon S,New,Yes,Software,Fan C,No,2025-02-25,2025-02-27,2025-05-11,218,216,10K-500K,2025-05,True
2011,Opportunity 1011,Mutual Interest,28210440,Damon S,New,Yes,Electronics,Fan B,No,2025-07-09,2025-07-18,2025-10-16,84,75,5M-100M,2025-10,True
2012,Opportunity 1012,Validate,151555347,Hayden E,New,Yes,Electronics,Fan A,Yes,2025-01-22,2025-03-20,2025-07-06,252,195,100M+,2025-07,True
2013,Opportunity 1013,Validate,12704988,Howard W,Existing,No,Electronics,Fan C,No,2025-03-09,2025-04-23,2025-05-01,206,161,5M-100M,2025-05,True
2014,Opportunity 1014,Select,12565667,Hayden E,New,Yes,Electronics,Fan C,No,2025-07-04,2025-07-22,2025-10-08,89,71,5M-100M,2025-10,True
2015,Opportunity 1015,Decide,6126544,Evangeline N,Existing,Yes,Software,Fan E,No,2025-01-10,2025-02-27,2025-02-12,264,216,5M-100M,2025-02,True
2016,Opportunity 1016,Commit,1031878,Damon S,New,No,Software,Fan E,No,2025-03-07,2025-04-18,2025-04-06,208,166,1M-5M,2025-04,True
2017,Opportunity 1017,Discover,1558361,Avram H,New,Yes,Software,Fan B,No,2025-09-21,2025-11-01,2025-11-23,10,-31,1M-5M,2025-11,False
2018,Opportunity 1018,Decide,6076236,Dexter W,New,No,Software,Fan B,No,2025-08-13,2025-10-27,2025-12-29,49,-26,5M-100M,2025-12,False
2019,Opportunity 1019,Decide,4827569,Avram H,New,No,Electronics,Fan B,No,2025-05-03,2025-07-31,2025-06-10,151,62,1M-5M,2025-06,True
2020,Opportunity 1020,Validate,7739073,Macon K,New,Yes,Electronics,Fan E,No,2025-02-07,2025-04-06,2025-05-10,236,178,5M-100M,2025-05,True
2021,Opportunity 1021,Decide,24039041,Dieter C,New,Yes,Software,Fan E,No,2025-05-03,2025-06-14,2025-06-11,151,109,5M-100M,2025-06,True
2022,Opportunity 1022,Commit,4420638,Maya Z,New,No,Software,Fan A,No,2025-06-05,2025-07-10,2025-11-19,118,83,1M-5M,2025-11,True
2023,Opportunity 1023,Commit,24634540,Macon K,New,Yes,Software,Fan D,No,2025-03-08,2025-04-15,2025-05-20,207,169,5M-100M,2025-05,True
2024,Opportunity 1024,Mutual Interest,4455511,Reece P,New,Yes,Software,Fan D,No,2025-05-13,2025-07-19,2025-10-07,141,74,1M-5M,2025-10,True
2025,Opportunity 1025,Commit,30888284,Ulysses H,Existing,No,Electronics,Fan A,Yes,2025-05-20,2025-06-30,2025-06-24,134,93,5M-100M,2025-06,True
2026,Opportunity 1026,Commit,9856493,Evangeline N,Existing,No,Software,Fan D,No,2025-03-23,2025-05-12,2025-08-20,192,142,5M-100M,2025-08,True
2027,Opportunity 1027,Validate,5267169,Evangeline N,New,Yes,Software,Fan E,No,2025-02-27,2025-05-24,2025-07-01,216,130,5M-100M,2025-07,True
2028,Opportunity 1028,Commit,9656606,Reece P,Existing,Yes,Software,Fan D,No,2025-05-29,2025-08-09,2025-10-16,125,53,5M-100M,2025-10,True
2029,Opportunity 1029,Mutual Interest,6247883,Dexter W,New,No,Software,Fan E,Yes,2025-05-11,2025-07-29,2025-09-22,143,64,5M-100M,2025-09,True
2030,Opportunity 1030,Discover,10178223,Ulysses H,Existing,Yes,Software,Fan A,No,2025-03-10,2025-04-24,2025-06-11,205,160,5M-100M,2025-06,True
2031,Opportunity 1031,Validate,22069948,Howard W,Existing,Yes,Electronics,Fan B,No,2025-09-07,2025-11-17,2026-02-23,24,-47,5M-100M,2026-02,False
2032,Opportunity 1032,Discover,8003114,Damon S,Existing,No,Software,Fan A,No,2025-06-26,2025-07-15,2025-10-04,97,78,5M-100M,2025-10,True
2033,Opportunity 1033,Validate,5703082,Ulysses H,New,Yes,Software,Fan D,No,2025-03-13,2025-03-30,2025-07-24,202,185,5M-100M,2025-07,True
2034,Opportunity 1034,Select,2307743,Dexter W,New,Yes,Software,Fan E,No,2025-01-17,2025-03-23,2025-05-15,257,192,1M-5M,2025-05,True
2035,Opportunity 1035,Decide,17805422,Xena J,New,No,Software,Fan D,No,2025-06-09,2025-08-25,2025-07-14,114,37,5M-100M,2025-07,True
2036,Opportunity 1036,Select,13496307,Maya Z,New,No,Electronics,Fan D,No,2025-03-11,2025-05-06,2025-07-28,204,148,5M-100M,2025-07,True
2037,Opportunity 1037,Commit,2151484,Ulysses H,New,Yes,Software,Fan B,No,2025-04-23,2025-06-03,2025-09-11,161,120,1M-5M,2025-09,True
2038,Opportunity 1038,Discover,24217671,Ulysses H,New,Yes,Software,Fan D,No,2025-08-20,2025-10-01,2026-02-15,42,0,5M-100M,2026-02,False
2039,Opportunity 1039,Commit,2109959,Maya Z,New,Yes,Software,Fan B,No,2025-01-21,2025-01-27,2025-06-26,253,247,1M-5M,2025-06,True
2040,Opportunity 1040,Decide,30555832,Damon S,New,No,Software,Fan E,Yes,2025-05-15,2025-07-23,2025-10-27,139,70,5M-100M,2025-10,True
2041,Opportunity 1041,Validate,20285887,Ulysses H,Existing,Yes,Software,Fan E,No,2025-09-20,2025-12-04,2025-12-21,11,-64,5M-100M,2025-12,False
2042,Opportunity 1042,Decide,14703536,Maya Z,Existing,Yes,Software,Fan B,Yes,2025-04-21,2025-07-03,2025-10-08,163,90,5M-100M,2025-10,True
2043,Opportunity 1043,Mutual Interest,5652484,Maya Z,Existing,Yes,Electronics,Fan A,No,2025-09-03,2025-10-13,2026-02-25,28,-12,5M-100M,2026-02,False
2044,Opportunity 1044,Decide,17732962,Maya Z,New,No,Software,Fan E,No,2025-01-08,2025-02-18,2025-02-24,266,225,5M-100M,2025-02,True
2045,Opportunity 1045,Mutual Interest,32334534,Hayden E,Existing,Yes,Software,Fan A,No,2025-07-26,2025-08-04,2025-11-09,67,58,5M-100M,2025-11,True
2046,Opportunity 1046,Decide,18089139,Dexter W,Existing,Yes,Software,Fan E,No,2025-07-13,2025-07-21,2025-12-31,80,72,5M-100M,2025-12,True
2047,Opportunity 1047,Mutual Interest,3975654,Hayden E,New,Yes,Software,Fan E,Yes,2025-02-16,2025-04-01,2025-08-03,227,183,1M-5M,2025-08,True
2048,Opportunity 1048,Discover,12248185,Xena J,New,Yes,Electronics,Fan C,No,2025-08-30,2025-10-27,2026-01-09,32,-26,5M-100M,2026-01,False
2049,Opportunity 1049,Commit,34568104,Macon K,Existing,Yes,Software,Fan D,No,2025-01-10,2025-03-18,2025-06-05,264,197,5M-100M,2025-06,True
2050,Opportunity 1050,Commit,124388192,Howard W,New,Yes,Software,Fan D,No,2025-05-11,2025-05-24,2025-06-26,143,130,100M+,2025-06,True
2051,Opportunity 1051,Select,6946471,Hayden E,New,Yes,Electronics,Fan A,No,2025-09-27,2025-10-16,2025-11-09,4,-15,5M-100M,2025-11,False
2052,Opportunity 1052,Commit,24877136,Hayden E,New,No,Software,Fan D,No,2025-03-02,2025-04-20,2025-05-27,213,164,5M-100M,2025-05,True
2053,Opportunity 1053,Validate,34669698,Macon K,New,Yes,Software,Fan A,Yes,2025-06-13,2025-09-01,2025-10-13,110,30,5M-100M,2025-10,False
2054,Opportunity 1054,Decide,3352155,Dexter W,Existing,Yes,Software,Fan E,No,2025-01-13,2025-04-05,2025-06-25,261,179,1M-5M,2025-06,True
2055,Opportunity 1055,Select,75413282,Macon K,Existing,Yes,Software,Fan C,No,2025-07-27,2025-10-13,2025-12-17,66,-12,5M-100M,2025-12,False
2056,Opportunity 1056,Validate,2475067,Howard W,New,No,Software,Fan C,Yes,2025-09-03,2025-10-03,2026-02-11,28,-2,1M-5M,2026-02,False
2057,Opportunity 1057,Validate,23459418,Reece P,New,Yes,Software,Fan E,No,2025-05-13,2025-07-18,2025-10-28,141,75,5M-100M,2025-10,True
2058,Opportunity 1058,Mutual Interest,12818291,Maya Z,New,No,Software,Fan B,No,2025-09-01,2025-11-17,2026-01-17,30,-47,5M-100M,2026-01,False
2059,Opportunity 1059,Commit,9498939,Dieter C,New,No,Electronics,Fan B,No,2025-02-07,2025-04-07,2025-07-05,236,177,5M-100M,2025-07,True
2060,Opportunity 1060,Discover,188800212,Evangeline N,New,Yes,Software,Fan D,No,2025-02-25,2025-04-19,2025-06-26,218,165,100M+,2025-06,True
2061,Opportunity 1061,Discover,6190297,Howard W,Existing,Yes,Software,Fan A,No,2025-02-17,2025-04-10,2025-03-29,226,174,5M-100M,2025-03,True
2062,Opportunity 1062,Select,6071919,Xena J,New,Yes,Software,Fan C,No,2025-04-15,2025-07-05,2025-08-21,169,88,5M-100M,2025-08,True
2063,Opportunity 1063,Discover,43915354,Damon S,New,Yes,Electronics,Fan D,No,2025-02-28,2025-03-31,2025-04-06,215,184,5M-100M,2025-04,True
2064,Opportunity 1064,Decide,22168092,Xena J,Existing,Yes,Software,Fan E,No,2025-03-18,2025-04-02,2025-08-08,197,182,5M-100M,2025-08,True
2065,Opportunity 1065,Discover,41388710,Maya Z,New,Yes,Software,Fan C,No,2025-08-06,2025-08-26,2026-01-31,56,36,5M-100M,2026-01,True
2066,Opportunity 1066,Select,10223946,Howard W,Existing,No,Software,Fan A,No,2025-02-24,2025-03-01,2025-05-29,219,214,5M-100M,2025-05,True
2067,Opportunity 1067,Discover,12998326,Xena J,Existing,Yes,Software,Fan A,No,2025-02-24,2025-03-03,2025-06-26,219,212,5M-100M,2025-06,True
2068,Opportunity 1068,Decide,86974256,Xena J,Existing,No,Electronics,Fan B,No,2025-05-09,2025-05-27,2025-09-19,145,127,5M-100M,2025-09,True
2069,Opportunity 1069,Mutual Interest,3258752,Macon K,New,Yes,Software,Fan D,No,2025-03-26,2025-05-21,2025-08-01,189,133,1M-5M,2025-08,True
2070,Opportunity 1070,Select,7854110,Reece P,New,Yes,Software,Fan E,No,2025-08-02,2025-10-16,2025-11-23,60,-15,5M-100M,2025-11,False
2071,Opportunity 1071,Mutual Interest,23159251,Reece P,New,No,Software,Fan C,No,2025-04-25,2025-06-09,2025-08-05,159,114,5M-100M,2025-08,True
2072,Opportunity 1072,Mutual Interest,7024868,Howard W,New,Yes,Software,Fan A,No,2025-02-18,2025-03-18,2025-08-11,225,197,5M-100M,2025-08,True
2073,Opportunity 1073,Mutual Interest,4483098,Maya Z,Existing,No,Electronics,Fan C,No,2025-03-08,2025-04-27,2025-06-04,207,157,1M-5M,2025-06,True
2074,Opportunity 1074,Validate,18665387,Hayden E,Existing,Yes,Software,Fan E,No,2025-05-09,2025-05-11,2025-07-08,145,143,5M-100M,2025-07,True
2075,Opportunity 1075,Commit,44143965,Avram H,Existing,Yes,Software,Fan C,No,2025-01-29,2025-04-23,2025-05-02,245,161,5M-100M,2025-05,True
2076,Opportunity 1076,Validate,7504390,Ulysses H,Existing,No,Software,Fan D,No,2025-02-02,2025-04-11,2025-04-20,241,173,5M-100M,2025-04,True
2077,Opportunity 1077,Commit,7258563,Evangeline N,Existing,Yes,Software,Fan B,No,2025-04-29,2025-07-15,2025-06-20,155,78,5M-100M,2025-06,True
2078,Opportunity 1078,Mutual Interest,4084763,Ulysses H,New,Yes,Software,Fan C,Yes,2025-06-29,2025-07-23,2025-09-21,94,70,1M-5M,2025-09,True
2079,Opportunity 1079,Select,6229631,Dexter W,New,No,Software,Fan B,No,2025-05-31,2025-07-18,2025-07-06,123,75,5M-100M,2025-07,True
2080,Opportunity 1080,Commit,32616449,Dieter C,Existing,Yes,Software,Fan E,No,2025-05-13,2025-06-27,2025-10-01,141,96,5M-100M,2025-10,True
2081,Opportunity 1081,Decide,9793950,Reece P,New,No,Software,Fan B,No,2025-07-04,2025-08-31,2025-11-16,89,31,5M-100M,2025-11,True
2082,Opportunity 1082,Decide,3382112,Howard W,New,No,Software,Fan C,No,2025-05-14,2025-06-19,2025-09-18,140,104,1M-5M,2025-09,True
2083,Opportunity 1083,Discover,12174265,Ulysses H,New,No,Software,Fan C,No,2025-06-26,2025-06-28,2025-08-06,97,95,5M-100M,2025-08,True
2084,Opportunity 1084,Commit,31372203,Maya Z,Existing,Yes,Software,Fan A,No,2025-01-22,2025-02-09,2025-04-21,252,234,5M-100M,2025-04,True
2085,Opportunity 1085,Select,4527756,Evangeline N,New,Yes,Electronics,Fan C,No,2025-08-29,2025-10-17,2025-11-18,33,-16,1M-5M,2025-11,False
2086,Opportunity 1086,Validate,1804282,Ulysses H,Existing,No,Software,Fan B,No,2025-03-18,2025-03-26,2025-09-03,197,189,1M-5M,2025-09,True
2087,Opportunity 1087,Mutual Interest,123159422,Evangeline N,Existing,Yes,Software,Fan A,Yes,2025-07-23,2025-09-19,2026-01-09,70,12,100M+,2026-01,False
2088,Opportunity 1088,Discover,1699364,Damon S,New,Yes,Software,Fan C,No,2025-01-04,2025-01-19,2025-04-15,270,255,1M-5M,2025-04,True
2089,Opportunity 1089,Decide,5775716,Maya Z,New,Yes,Software,Fan C,No,2025-06-14,2025-07-01,2025-11-15,109,92,5M-100M,2025-11,True
2090,Opportunity 1090,Validate,11740491,Dieter C,New,Yes,Electronics,Fan E,No,2025-05-08,2025-05-31,2025-08-05,146,123,5M-100M,2025-08,True
2091,Opportunity 1091,Validate,6408185,Avram H,Existing,No,Electronics,Fan A,No,2025-02-14,2025-04-21,2025-04-15,229,163,5M-100M,2025-04,True
2092,Opportunity 1092,Mutual Interest,8122162,Macon K,Existing,No,Software,Fan E,Yes,2025-08-06,2025-10-15,2025-11-20,56,-14,5M-100M,2025-11,False
2093,Opportunity 1093,Commit,17755498,Xena J,Existing,Yes,Software,Fan E,No,2025-08-23,2025-09-19,2025-12-06,39,12,5M-100M,2025-12,False
2094,Opportunity 1094,Decide,503799,Evangeline N,New,Yes,Electronics,Fan E,No,2025-05-16,2025-06-22,2025-08-14,138,101,500K-1M,2025-08,True
2095,Opportunity 1095,Select,1942966,Dieter C,New,No,Software,Fan D,No,2025-06-17,2025-08-05,2025-07-18,106,57,1M-5M,2025-07,True
2096,Opportunity 1096,Validate,9370820,Maya Z,New,Yes,Software,Fan E,No,2025-08-25,2025-10-28,2026-01-22,37,-27,5M-100M,2026-01,False
2097,Opportunity 1097,Mutual Interest,5470822,Evangeline N,Existing,No,Software,Fan B,No,2025-04-03,2025-05-07,2025-06-30,181,147,5M-100M,2025-06,True
2098,Opportunity 1098,Select,10378983,Evangeline N,New,Yes,Electronics,Fan C,Yes,2025-01-05,2025-01-23,2025-03-15,269,251,5M-100M,2025-03,True
2099,Opportunity 1099,Commit,11677610,Hayden E,New,Yes,Electronics,Fan D,No,2025-06-05,2025-08-08,2025-08-05,118,54,5M-100M,2025-08,True
2100,Opportunity 1100,Decide,701443,Hayden E,New,Yes,Software,Fan E,No,2025-09-02,2025-11-15,2025-11-08,29,-45,500K-1M,2025-11,False
2101,Opportunity 1101,Commit,40970727,Macon K,New,No,Software,Fan C,No,2025-03-22,2025-05-05,2025-07-21,193,149,5M-100M,2025-07,True
2102,Opportunity 1102,Validate,4886948,Dieter C,New,Yes,Electronics,Fan A,No,2025-09-04,2025-09-21,2025-12-30,27,10,1M-5M,2025-12,False
2103,Opportunity 1103,Select,3145187,Maya Z,New,Yes,Software,Fan A,No,2025-05-17,2025-07-15,2025-11-03,137,78,1M-5M,2025-11,True
